ID	rank	scientificName	uninomial	genus	specificEpithet	infraspecificEpithet	authorship	code	status
https://id.biodiversity.org.au/name/algae/20005167	family	Dasycladaceae	Dasycladaceae					botanical	
https://id.biodiversity.org.au/name/algae/20005109	order	Dasycladales	Dasycladales					botanical	
https://id.biodiversity.org.au/name/algae/20005374	genus	Dasycladus C.Agardh	Dasycladus				C.Agardh	botanical	
https://id.biodiversity.org.au/name/algae/20006712	species	Dasycladus australasicus (Sond.) De Toni		Dasycladus	australasicus		(Sond.) De Toni	botanical	
https://id.biodiversity.org.au/name/algae/20009363	species	Dasycladus densus Womersley		Dasycladus	densus		Womersley	botanical	
https://id.biodiversity.org.au/name/algae/20010765	species	Dasycladus ramosus Y.M.Chamb.		Dasycladus	ramosus		Y.M.Chamb.	botanical	
https://id.biodiversity.org.au/name/algae/20009589	species	Dasycladus vermicularis (Scop.) Krasser		Dasycladus	vermicularis		(Scop.) Krasser	botanical	
https://id.biodiversity.org.au/name/algae/20005595	genus	Dasyclonium J.Agardh	Dasyclonium				J.Agardh	botanical	
https://id.biodiversity.org.au/name/algae/20011676	species	Dasyclonium acicarpum J.Agardh		Dasyclonium	acicarpum		J.Agardh	botanical	
https://id.biodiversity.org.au/name/algae/20006574	species	Dasyclonium flaccidum (Harv.) Kylin		Dasyclonium	flaccidum		(Harv.) Kylin	botanical	
https://id.biodiversity.org.au/name/algae/20010015	species	Dasyclonium harveyanum (Decne. ex Harv.) Kylin		Dasyclonium	harveyanum		(Decne. ex Harv.) Kylin	botanical	
https://id.biodiversity.org.au/name/algae/20012013	species	Dasyclonium incisum (J.Agardh) Kylin		Dasyclonium	incisum		(J.Agardh) Kylin	botanical	
https://id.biodiversity.org.au/name/algae/20085732	genus	Dasygloea Thwaites ex Gomont	Dasygloea				Thwaites ex Gomont	botanical	
https://id.biodiversity.org.au/name/algae/20006030	genus	Dasyopsis Zanardini	Dasyopsis				Zanardini	botanical	
https://id.biodiversity.org.au/name/algae/20006716	species	Dasyopsis anastomosans Weber Bosse		Dasyopsis	anastomosans		Weber Bosse	botanical	
https://id.biodiversity.org.au/name/algae/20011943	species	Dasyopsis clavigera Womersley		Dasyopsis	clavigera		Womersley	botanical	
https://id.biodiversity.org.au/name/algae/20010546	species	Dasyopsis pilosa Weber Bosse		Dasyopsis	pilosa		Weber Bosse	botanical	
https://id.biodiversity.org.au/name/algae/20007496	species	Dasyopsis plana (C.Agardh) Zanardini		Dasyopsis	plana		(C.Agardh) Zanardini	botanical	
https://id.biodiversity.org.au/name/algae/20005930	genus	Dasyphila Sond.	Dasyphila				Sond.	botanical	
https://id.biodiversity.org.au/name/algae/20010681	species	Dasyphila plumarioides Yendo		Dasyphila	plumarioides		Yendo	botanical	
https://id.biodiversity.org.au/name/algae/20008914	species	Dasyphila preissii Sond.		Dasyphila	preissii		Sond.	botanical	
https://id.biodiversity.org.au/name/algae/20005747	genus	Dasyphloea Mont.	Dasyphloea				Mont.	botanical	
https://id.biodiversity.org.au/name/algae/20007825	species	Dasyphloea gigartinoides Sond.		Dasyphloea	gigartinoides		Sond.	botanical	nom. inval.
https://id.biodiversity.org.au/name/algae/20007928	species	Dasyphloea insignis Mont.		Dasyphloea	insignis		Mont.	botanical	
https://id.biodiversity.org.au/name/algae/20009470	species	Dasyphloea tasmanica Hook.f. & Harv.		Dasyphloea	tasmanica		Hook.f. & Harv.	botanical	
https://id.biodiversity.org.au/name/algae/20006004	genus	Dasyptilon Feldm.-Maz.	Dasyptilon				Feldm.-Maz.	botanical	
https://id.biodiversity.org.au/name/algae/20006541	species	Dasyptilon pellucidum (Harv.) Feldm.-Maz.		Dasyptilon	pellucidum		(Harv.) Feldm.-Maz.	botanical	
https://id.biodiversity.org.au/name/algae/20006145	genus	Dasythamniella P.C.Silva	Dasythamniella				P.C.Silva	botanical	
https://id.biodiversity.org.au/name/algae/20011541	species	Dasythamniella dasyura (Harv.) Womersley		Dasythamniella	dasyura		(Harv.) Womersley	botanical	
https://id.biodiversity.org.au/name/algae/20010725	species	Dasythamniella latissima (Harv.) Womersley		Dasythamniella	latissima		(Harv.) Womersley	botanical	
https://id.biodiversity.org.au/name/algae/20011539	species	Dasythamniella plumigera (Harv.) Womersley		Dasythamniella	plumigera		(Harv.) Womersley	botanical	
https://id.biodiversity.org.au/name/algae/20011542	species	Dasythamniella setosa (J.Agardh) P.C.Silva		Dasythamniella	setosa		(J.Agardh) P.C.Silva	botanical	
https://id.biodiversity.org.au/name/algae/20011543	species	Dasythamniella superbiens (Harv.) Womersley		Dasythamniella	superbiens		(Harv.) Womersley	botanical	
https://id.biodiversity.org.au/name/algae/20011537	species	Dasythamniella wollastoniana (Harv.) Womersley		Dasythamniella	wollastoniana		(Harv.) Womersley	botanical	
https://id.biodiversity.org.au/name/algae/20006164	genus	Dasythamnion Nägeli	Dasythamnion				Nägeli	botanical	
https://id.biodiversity.org.au/name/algae/20011660	species	Dasythamnion setosum J.Agardh		Dasythamnion	setosum		J.Agardh	botanical	
https://id.biodiversity.org.au/name/algae/20011659	species	Dasythamnion tetricum (Dillwyn) Nägeli		Dasythamnion	tetricum		(Dillwyn) Nägeli	botanical	
https://id.biodiversity.org.au/name/algae/20013501	genus	Dawsoniella A.B.Joly & Yam.-Tomita	Dawsoniella				A.B.Joly & Yam.-Tomita	botanical	nom. illeg.
https://id.biodiversity.org.au/name/algae/20013502	species	Dawsoniella bostrychiae A.B.Joly & Yam.-Tomita		Dawsoniella	bostrychiae		A.B.Joly & Yam.-Tomita	botanical	
https://id.biodiversity.org.au/name/algae/20006017	genus	Dawsoniocolax A.B.Joly & Yam.-Tomita	Dawsoniocolax				A.B.Joly & Yam.-Tomita	botanical	
https://id.biodiversity.org.au/name/algae/20013298	species	Dawsoniocolax bostrychiae (A.B.Joly & Yam.-Tomita) A.B.Joly & Yam.-Tomita		Dawsoniocolax	bostrychiae		(A.B.Joly & Yam.-Tomita) A.B.Joly & Yam.-Tomita	botanical	
https://id.biodiversity.org.au/name/algae/20085733	genus	Debarya Wittr.	Debarya				Wittr.	botanical	
https://id.biodiversity.org.au/name/algae/20087493	species	Debarya desmidioides W.West & G.S.West		Debarya	desmidioides		W.West & G.S.West	botanical	
https://id.biodiversity.org.au/name/algae/20087494	species	Debarya hardyi G.S.West		Debarya	hardyi		G.S.West	botanical	
https://id.biodiversity.org.au/name/algae/20089219	species	Debarya laevis (Kütz.) West & G.S.West		Debarya	laevis		(Kütz.) West & G.S.West	botanical	
https://id.biodiversity.org.au/name/algae/20005748	genus	Delesseria J.V.Lamour.	Delesseria				J.V.Lamour.	botanical	
https://id.biodiversity.org.au/name/algae/20010152	species	Delesseria aemula A.Millar & M.J.Wynne		Delesseria	aemula		A.Millar & M.J.Wynne	botanical	
https://id.biodiversity.org.au/name/algae/20010478	species	Delesseria amansioides Sond.		Delesseria	amansioides		Sond.	botanical	
https://id.biodiversity.org.au/name/algae/20006980	species	Delesseria armata J.Agardh		Delesseria	armata		J.Agardh	botanical	
https://id.biodiversity.org.au/name/algae/20008495	species	Delesseria conferta (R.Br. ex Turner) C.Agardh		Delesseria	conferta		(R.Br. ex Turner) C.Agardh	botanical	
https://id.biodiversity.org.au/name/algae/20007077	species	Delesseria coriifolia Harv.		Delesseria	coriifolia		Harv.	botanical	
https://id.biodiversity.org.au/name/algae/20008345	species	Delesseria crassinervia Mont.		Delesseria	crassinervia		Mont.	botanical	
https://id.biodiversity.org.au/name/algae/20008027	species	Delesseria crispatula Harv.		Delesseria	crispatula		Harv.	botanical	
https://id.biodiversity.org.au/name/algae/20010903	species	Delesseria davisii Hook.f. & Harv.		Delesseria	davisii		Hook.f. & Harv.	botanical	
https://id.biodiversity.org.au/name/algae/20006871	species	Delesseria dendroides Harv.		Delesseria	dendroides		Harv.	botanical	
https://id.biodiversity.org.au/name/algae/20007613	species	Delesseria denticulata (Mont.) Mont.		Delesseria	denticulata		(Mont.) Mont.	botanical	
https://id.biodiversity.org.au/name/algae/20007614	species	Delesseria denticulata Harv.		Delesseria	denticulata		Harv.	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/algae/20007617	species	Delesseria denticulata J.Agardh		Delesseria	denticulata		J.Agardh	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/algae/20008939	species	Delesseria dichotoma Hook.f. & Harv.		Delesseria	dichotoma		Hook.f. & Harv.	botanical	
https://id.biodiversity.org.au/name/algae/20010699	species	Delesseria endiviaefolia Hook.f. & Harv.		Delesseria	endiviaefolia		Hook.f. & Harv.	botanical	
https://id.biodiversity.org.au/name/algae/20012143	species	Delesseria filicina J.V.Lamour.		Delesseria	filicina		J.V.Lamour.	botanical	
https://id.biodiversity.org.au/name/algae/20007160	species	Delesseria fimbriata J.V.Lamour.		Delesseria	fimbriata		J.V.Lamour.	botanical	
https://id.biodiversity.org.au/name/algae/20011986	species	Delesseria frondosa Hook.f. & Harv.		Delesseria	frondosa		Hook.f. & Harv.	botanical	
https://id.biodiversity.org.au/name/algae/20008168	species	Delesseria harveyana J.Agardh		Delesseria	harveyana		J.Agardh	botanical	
https://id.biodiversity.org.au/name/algae/20011567	species	Delesseria heterocystidea J.Agardh		Delesseria	heterocystidea		J.Agardh	botanical	
https://id.biodiversity.org.au/name/algae/20007363	species	Delesseria hypoglossoides Harv.		Delesseria	hypoglossoides		Harv.	botanical	
https://id.biodiversity.org.au/name/algae/20013319	species	Delesseria hypoglossum (Woodw.) J.V.Lamour.		Delesseria	hypoglossum		(Woodw.) J.V.Lamour.	botanical	
https://id.biodiversity.org.au/name/algae/20006674	species	Delesseria imbricata Aresch.		Delesseria	imbricata		Aresch.	botanical	
https://id.biodiversity.org.au/name/algae/20008299	species	Delesseria interrupta C.Agardh		Delesseria	interrupta		C.Agardh	botanical	
https://id.biodiversity.org.au/name/algae/20011137	species	Delesseria lacepedeana Reinbold		Delesseria	lacepedeana		Reinbold	botanical	
https://id.biodiversity.org.au/name/algae/20006546	species	Delesseria lancifolia (Hook.f.) J.Agardh		Delesseria	lancifolia		(Hook.f.) J.Agardh	botanical	
https://id.biodiversity.org.au/name/algae/20007020	species	Delesseria leprieurii Mont.		Delesseria	leprieurii		Mont.	botanical	
https://id.biodiversity.org.au/name/algae/20013352	species	Delesseria lyallii Hook.f. & Harv.		Delesseria	lyallii		Hook.f. & Harv.	botanical	
https://id.biodiversity.org.au/name/algae/20007845	species	Delesseria marginifera J.Agardh		Delesseria	marginifera		J.Agardh	botanical	
https://id.biodiversity.org.au/name/algae/20011115	species	Delesseria microdonthum J.Agardh		Delesseria	microdonthum		J.Agardh	botanical	
https://id.biodiversity.org.au/name/algae/20012601	species	Delesseria plocamium C.Agardh		Delesseria	plocamium		C.Agardh	botanical	
https://id.biodiversity.org.au/name/algae/20012973	variety	Delesseria plocamium var. costata C.Agardh		Delesseria	plocamium	costata	C.Agardh	botanical	
https://id.biodiversity.org.au/name/algae/20012974	variety	Delesseria plocamium var. procera C.Agardh		Delesseria	plocamium	procera	C.Agardh	botanical	
https://id.biodiversity.org.au/name/algae/20010905	species	Delesseria polydactyla Reinsch		Delesseria	polydactyla		Reinsch	botanical	
https://id.biodiversity.org.au/name/algae/20010476	species	Delesseria protendens J.Agardh		Delesseria	protendens		J.Agardh	botanical	
https://id.biodiversity.org.au/name/algae/20007804	species	Delesseria ramentacea C.Agardh		Delesseria	ramentacea		C.Agardh	botanical	
https://id.biodiversity.org.au/name/algae/20010722	species	Delesseria revoluta Harv.		Delesseria	revoluta		Harv.	botanical	
https://id.biodiversity.org.au/name/algae/20009530	species	Delesseria rigida Kütz.		Delesseria	rigida		Kütz.	botanical	
https://id.biodiversity.org.au/name/algae/20011114	species	Delesseria ruscifolia (Turner) J.V.Lamour.		Delesseria	ruscifolia		(Turner) J.V.Lamour.	botanical	
https://id.biodiversity.org.au/name/algae/20011362	species	Delesseria sanguinea (Huds.) J.V.Lamour.		Delesseria	sanguinea		(Huds.) J.V.Lamour.	botanical	
https://id.biodiversity.org.au/name/algae/20009798	species	Delesseria serrulata Harv.		Delesseria	serrulata		Harv.	botanical	
https://id.biodiversity.org.au/name/algae/20010473	species	Delesseria similans J.Agardh		Delesseria	similans		J.Agardh	botanical	
https://id.biodiversity.org.au/name/algae/20009537	species	Delesseria spathulata Sond.		Delesseria	spathulata		Sond.	botanical	
https://id.biodiversity.org.au/name/algae/20008972	species	Delesseria spiralis J.V.Lamour.		Delesseria	spiralis		J.V.Lamour.	botanical	
https://id.biodiversity.org.au/name/algae/20009467	species	Delesseria tasmanica F.Muell.		Delesseria	tasmanica		F.Muell.	botanical	
https://id.biodiversity.org.au/name/algae/20013507	species	Delesseria tenuifolia Harv.		Delesseria	tenuifolia		Harv.	botanical	
https://id.biodiversity.org.au/name/algae/20007134	species	Delesseria undulata J.Agardh		Delesseria	undulata		J.Agardh	botanical	
https://id.biodiversity.org.au/name/algae/20011360	species	Delesseria uschakovii Zinova		Delesseria	uschakovii		Zinova	botanical	
https://id.biodiversity.org.au/name/algae/20093861	family	Delesseriaceae	Delesseriaceae					botanical	
https://id.biodiversity.org.au/name/algae/20005596	genus	Delisea J.V.Lamour.	Delisea				J.V.Lamour.	botanical	
https://id.biodiversity.org.au/name/algae/20008893	species	Delisea australasica (Harv.) Chihara		Delisea	australasica		(Harv.) Chihara	botanical	
https://id.biodiversity.org.au/name/algae/20008217	species	Delisea elegans J.V.Lamour.		Delisea	elegans		J.V.Lamour.	botanical	
https://id.biodiversity.org.au/name/algae/20013370	species	Delisea fimbriata (J.V.Lamour.) J.V.Lamour.		Delisea	fimbriata		(J.V.Lamour.) J.V.Lamour.	botanical	
https://id.biodiversity.org.au/name/algae/20011999	species	Delisea hypneoides Harv.		Delisea	hypneoides		Harv.	botanical	
https://id.biodiversity.org.au/name/algae/20012315	species	Delisea japonica Okamura		Delisea	japonica		Okamura	botanical	
https://id.biodiversity.org.au/name/algae/20009043	species	Delisea plumosa Levring		Delisea	plumosa		Levring	botanical	
https://id.biodiversity.org.au/name/algae/20007167	species	Delisea pulchra (Grev.) Mont.		Delisea	pulchra		(Grev.) Mont.	botanical	
https://id.biodiversity.org.au/name/algae/20010525	species	Delisea serrata Kütz.		Delisea	serrata		Kütz.	botanical	
https://id.biodiversity.org.au/name/algae/20012103	species	Delisea subulifera (J.Agardh) Chihara		Delisea	subulifera		(J.Agardh) Chihara	botanical	
https://id.biodiversity.org.au/name/algae/20156465	genus	Delphineis G.W.Andrews	Delphineis				G.W.Andrews	botanical	
https://id.biodiversity.org.au/name/algae/20157676	species	Delphineis surirella (Ehrenb.) G.W.Andrews		Delphineis	surirella		(Ehrenb.) G.W.Andrews	botanical	
https://id.biodiversity.org.au/name/algae/20156470	variety	Delphineis surirella (Ehrenb.) G.W.Andrews var. surirella		Delphineis	surirella	surirella		botanical	
https://id.biodiversity.org.au/name/algae/20156469	variety	Delphineis surirella var. australis (P.Petit) Tsarenko		Delphineis	surirella	australis	(P.Petit) Tsarenko	botanical	
https://id.biodiversity.org.au/name/algae/20236064	species	Delphineis surirelloides (Simonsen) G.W.Andrews		Delphineis	surirelloides		(Simonsen) G.W.Andrews	botanical	
https://id.biodiversity.org.au/name/algae/20085766	genus	Dendromonas F.Stein	Dendromonas				F.Stein	botanical	
https://id.biodiversity.org.au/name/algae/20090373	species	Dendromonas virgaria (Weisse) F.Stein		Dendromonas	virgaria		(Weisse) F.Stein	botanical	
https://id.biodiversity.org.au/name/algae/20157620	genus	Denticella Ehrenb.	Denticella				Ehrenb.	botanical	
https://id.biodiversity.org.au/name/algae/20157619	species	Denticella regia M.Schultze		Denticella	regia		M.Schultze	botanical	
https://id.biodiversity.org.au/name/algae/20085767	genus	Denticula Kütz.	Denticula				Kütz.	botanical	
https://id.biodiversity.org.au/name/algae/20157608	species	Denticula distans W.Greg.		Denticula	distans		W.Greg.	botanical	
https://id.biodiversity.org.au/name/algae/20157606	species	Denticula minor W.Greg.		Denticula	minor		W.Greg.	botanical	
https://id.biodiversity.org.au/name/algae/20086927	species	Denticula parva Hust.		Denticula	parva		Hust.	botanical	
https://id.biodiversity.org.au/name/algae/20157611	species	Denticula staurophora W.Greg.		Denticula	staurophora		W.Greg.	botanical	
https://id.biodiversity.org.au/name/algae/20155931	species	Denticula subtilis Grunow		Denticula	subtilis		Grunow	botanical	
https://id.biodiversity.org.au/name/algae/20086928	species	Denticula tenuis Kütz.		Denticula	tenuis		Kütz.	botanical	
https://id.biodiversity.org.au/name/algae/20088065	species	Denticula thermalis Kütz.		Denticula	thermalis		Kütz.	botanical	
https://id.biodiversity.org.au/name/algae/20157624	species	Denticula turgida Ehrenb.		Denticula	turgida		Ehrenb.	botanical	
https://id.biodiversity.org.au/name/algae/20158961	genus	Denticulopsis Simonsen	Denticulopsis				Simonsen	botanical	
https://id.biodiversity.org.au/name/algae/20005375	genus	Derbesia Solier	Derbesia				Solier	botanical	
https://id.biodiversity.org.au/name/algae/20010167	species	Derbesia attenuata E.Y.Dawson		Derbesia	attenuata		E.Y.Dawson	botanical	
https://id.biodiversity.org.au/name/algae/20009049	species	Derbesia clavaeformis (J.Agardh) De Toni		Derbesia	clavaeformis		(J.Agardh) De Toni	botanical	
https://id.biodiversity.org.au/name/algae/20009026	species	Derbesia fastigiata W.R.Taylor		Derbesia	fastigiata		W.R.Taylor	botanical	
https://id.biodiversity.org.au/name/algae/20008506	species	Derbesia furcata R.W.Ricker		Derbesia	furcata		R.W.Ricker	botanical	
https://id.biodiversity.org.au/name/algae/20011104	species	Derbesia longifructa W.R.Taylor		Derbesia	longifructa		W.R.Taylor	botanical	
https://id.biodiversity.org.au/name/algae/20009366	species	Derbesia marina (Lyngb.) Solier		Derbesia	marina		(Lyngb.) Solier	botanical	
https://id.biodiversity.org.au/name/algae/20009215	species	Derbesia minima Weber Bosse		Derbesia	minima		Weber Bosse	botanical	
https://id.biodiversity.org.au/name/algae/20006786	species	Derbesia ryukyuensis Yamada & Tak.Tanaka		Derbesia	ryukyuensis		Yamada & Tak.Tanaka	botanical	
https://id.biodiversity.org.au/name/algae/20009375	species	Derbesia tenuissima (Moris & De Not.) P.Crouan & H.Crouan		Derbesia	tenuissima		(Moris & De Not.) P.Crouan & H.Crouan	botanical	
https://id.biodiversity.org.au/name/algae/20005166	family	Derbesiaceae	Derbesiaceae					botanical	
https://id.biodiversity.org.au/name/algae/20005597	genus	Dermatolithon Foslie	Dermatolithon				Foslie	botanical	
https://id.biodiversity.org.au/name/algae/20011787	species	Dermatolithon adplicitum (Foslie) Foslie		Dermatolithon	adplicitum		(Foslie) Foslie	botanical	
https://id.biodiversity.org.au/name/algae/20011929	species	Dermatolithon bermudense (Foslie & M.Howe) Foslie & M.Howe		Dermatolithon	bermudense		(Foslie & M.Howe) Foslie & M.Howe	botanical	
https://id.biodiversity.org.au/name/algae/20011789	species	Dermatolithon caspicum (Foslie) Zaberzhinskaya ex Zinova		Dermatolithon	caspicum		(Foslie) Zaberzhinskaya ex Zinova	botanical	
https://id.biodiversity.org.au/name/algae/20011773	species	Dermatolithon confinis (P.Crouan & H.Crouan) Boudour.		Dermatolithon	confinis		(P.Crouan & H.Crouan) Boudour.	botanical	
https://id.biodiversity.org.au/name/algae/20011949	species	Dermatolithon corallinae (P.Crouan & H.Crouan) Foslie		Dermatolithon	corallinae		(P.Crouan & H.Crouan) Foslie	botanical	
https://id.biodiversity.org.au/name/algae/20011778	species	Dermatolithon hapalidioides (P.Crouan & H.Crouan) Foslie		Dermatolithon	hapalidioides		(P.Crouan & H.Crouan) Foslie	botanical	
https://id.biodiversity.org.au/name/algae/20013212	form	Dermatolithon hapalidioides f. confinis (P.Crouan & H.Crouan) Foslie		Dermatolithon	hapalidioides	confinis	(P.Crouan & H.Crouan) Foslie	botanical	
https://id.biodiversity.org.au/name/algae/20011790	species	Dermatolithon litorale (Suneson) Hamel & Me.Lemoine		Dermatolithon	litorale		(Suneson) Hamel & Me.Lemoine	botanical	
https://id.biodiversity.org.au/name/algae/20011793	species	Dermatolithon macrocarpum (Rosanoff) Foslie		Dermatolithon	macrocarpum		(Rosanoff) Foslie	botanical	
https://id.biodiversity.org.au/name/algae/20013215	form	Dermatolithon macrocarpum f. faeroensis Foslie		Dermatolithon	macrocarpum	faeroensis	Foslie	botanical	
https://id.biodiversity.org.au/name/algae/20013216	form	Dermatolithon macrocarpum f. intermedium (Foslie) Foslie ex De Toni		Dermatolithon	macrocarpum	intermedium	(Foslie) Foslie ex De Toni	botanical	
https://id.biodiversity.org.au/name/algae/20012058	species	Dermatolithon prototypum (Foslie) Foslie		Dermatolithon	prototypum		(Foslie) Foslie	botanical	
https://id.biodiversity.org.au/name/algae/20007168	species	Dermatolithon pustulatum (J.V.Lamour.) Foslie		Dermatolithon	pustulatum		(J.V.Lamour.) Foslie	botanical	
https://id.biodiversity.org.au/name/algae/20013076	form	Dermatolithon pustulatum f. ascripticia (Foslie) Foslie ex De Toni		Dermatolithon	pustulatum	ascripticia	(Foslie) Foslie ex De Toni	botanical	
https://id.biodiversity.org.au/name/algae/20013075	form	Dermatolithon pustulatum f. macrocarpum (Rosanoff) Foslie		Dermatolithon	pustulatum	macrocarpum	(Rosanoff) Foslie	botanical	
https://id.biodiversity.org.au/name/algae/20012108	species	Dermatolithon tessellatum (Me.Lemoine) Me.Lemoine		Dermatolithon	tessellatum		(Me.Lemoine) Me.Lemoine	botanical	
https://id.biodiversity.org.au/name/algae/20005437	genus	Desmarestia J.V.Lamour.	Desmarestia				J.V.Lamour.	botanical	nom. cons.
https://id.biodiversity.org.au/name/algae/20010982	species	Desmarestia aculeata (L.) J.V.Lamour.		Desmarestia	aculeata		(L.) J.V.Lamour.	botanical	
https://id.biodiversity.org.au/name/algae/20012994	variety	Desmarestia aculeata var. compressa Reinsch		Desmarestia	aculeata	compressa	Reinsch	botanical	
https://id.biodiversity.org.au/name/algae/20006519	species	Desmarestia chordalis Hook.f. & Harv.		Desmarestia	chordalis		Hook.f. & Harv.	botanical	
https://id.biodiversity.org.au/name/algae/20009383	species	Desmarestia compressa (Reinsch) Skottsb.		Desmarestia	compressa		(Reinsch) Skottsb.	botanical	
https://id.biodiversity.org.au/name/algae/20010245	species	Desmarestia confervoides (Bory) M.E.Ramírez & A.F.Peters		Desmarestia	confervoides		(Bory) M.E.Ramírez & A.F.Peters	botanical	
https://id.biodiversity.org.au/name/algae/20008771	species	Desmarestia ligulata (Lightf.) J.V.Lamour.		Desmarestia	ligulata		(Lightf.) J.V.Lamour.	botanical	
https://id.biodiversity.org.au/name/algae/20011052	species	Desmarestia menziesii J.Agardh		Desmarestia	menziesii		J.Agardh	botanical	
https://id.biodiversity.org.au/name/algae/20007423	species	Desmarestia obtusa J.Agardh		Desmarestia	obtusa		J.Agardh	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/algae/20011057	species	Desmarestia rossii Hook.f. & Harv.		Desmarestia	rossii		Hook.f. & Harv.	botanical	
https://id.biodiversity.org.au/name/algae/20012564	species	Desmarestia viridis (O.F.Müll.) J.V.Lamour.		Desmarestia	viridis		(O.F.Müll.) J.V.Lamour.	botanical	
https://id.biodiversity.org.au/name/algae/20012890	variety	Desmarestia viridis var. distans Hook.f. & Harv.		Desmarestia	viridis	distans	Hook.f. & Harv.	botanical	
https://id.biodiversity.org.au/name/algae/20006515	species	Desmarestia willii Reinsch		Desmarestia	willii		Reinsch	botanical	
https://id.biodiversity.org.au/name/algae/20005175	family	Desmarestiaceae	Desmarestiaceae					botanical	
https://id.biodiversity.org.au/name/algae/20005113	order	Desmarestiales	Desmarestiales					botanical	
https://id.biodiversity.org.au/name/algae/20005598	genus	Desmia Lyngb.	Desmia				Lyngb.	botanical	
https://id.biodiversity.org.au/name/algae/20006657	species	Desmia ambigua J.Agardh		Desmia	ambigua		J.Agardh	botanical	
https://id.biodiversity.org.au/name/algae/20012626	variety	Desmia ambigua var. pulvinata Harv.		Desmia	ambigua	pulvinata	Harv.	botanical	nom. inval., nom. nud.
https://id.biodiversity.org.au/name/algae/20006496	species	Desmia coccinea (Zanardini) Zanardini		Desmia	coccinea		(Zanardini) Zanardini	botanical	
https://id.biodiversity.org.au/name/algae/20008606	species	Desmia harveyi J.Agardh		Desmia	harveyi		J.Agardh	botanical	
https://id.biodiversity.org.au/name/algae/20007087	species	Desmia hornemannii Lyngb.		Desmia	hornemannii		Lyngb.	botanical	
https://id.biodiversity.org.au/name/algae/20007832	species	Desmia lambertii Grunow		Desmia	lambertii		Grunow	botanical	
https://id.biodiversity.org.au/name/algae/20008766	species	Desmia ligulata (Stackh.) Lyngb.		Desmia	ligulata		(Stackh.) Lyngb.	botanical	
https://id.biodiversity.org.au/name/algae/20010127	species	Desmia pulvinata J.Agardh		Desmia	pulvinata		J.Agardh	botanical	
https://id.biodiversity.org.au/name/algae/20011502	species	Desmia tripinnata (Hering) J.Agardh		Desmia	tripinnata		(Hering) J.Agardh	botanical	
https://id.biodiversity.org.au/name/algae/20160578	family	Desmidiaceae	Desmidiaceae					botanical	
https://id.biodiversity.org.au/name/algae/20160577	order	Desmidiales	Desmidiales					botanical	
https://id.biodiversity.org.au/name/algae/20085741	genus	Desmidium C.Agardh ex Ralfs	Desmidium				C.Agardh ex Ralfs	botanical	
https://id.biodiversity.org.au/name/algae/20089245	species	Desmidium aequale West & G.S.West		Desmidium	aequale		West & G.S.West	botanical	
https://id.biodiversity.org.au/name/algae/20089246	species	Desmidium aptogonum Bréb. ex Kütz.		Desmidium	aptogonum		Bréb. ex Kütz.	botanical	
https://id.biodiversity.org.au/name/algae/20092898	variety	Desmidium aptogonum Bréb. ex Kütz. var. aptogonum		Desmidium	aptogonum	aptogonum		botanical	
https://id.biodiversity.org.au/name/algae/20093355	form	Desmidium aptogonum f. quinquagulare A.M.Scott		Desmidium	aptogonum	quinquagulare	A.M.Scott	botanical	
https://id.biodiversity.org.au/name/algae/20092897	variety	Desmidium aptogonum var. acutius Nordst.		Desmidium	aptogonum	acutius	Nordst.	botanical	
https://id.biodiversity.org.au/name/algae/20092333	variety	Desmidium aptogonum var. tetragonum (Delponte) West & G.S.West		Desmidium	aptogonum	tetragonum	(Delponte) West & G.S.West	botanical	
https://id.biodiversity.org.au/name/algae/20088066	species	Desmidium baileyi (Ralfs) Nordst.		Desmidium	baileyi		(Ralfs) Nordst.	botanical	
https://id.biodiversity.org.au/name/algae/20091182	variety	Desmidium baileyi (Ralfs) Nordst. var. baileyi		Desmidium	baileyi	baileyi		botanical	
https://id.biodiversity.org.au/name/algae/20093388	form	Desmidium baileyi f. gemima Nordst.		Desmidium	baileyi	gemima	Nordst.	botanical	
https://id.biodiversity.org.au/name/algae/20093166	form	Desmidium baileyi f. genuina Nordst.		Desmidium	baileyi	genuina	Nordst.	botanical	
https://id.biodiversity.org.au/name/algae/20093165	form	Desmidium baileyi f. longiprocessum A.M.Scott & Prescott		Desmidium	baileyi	longiprocessum	A.M.Scott & Prescott	botanical	
https://id.biodiversity.org.au/name/algae/20093356	form	Desmidium baileyi f. tetragonum Nordst.		Desmidium	baileyi	tetragonum	Nordst.	botanical	nom. inval.
https://id.biodiversity.org.au/name/algae/20091781	variety	Desmidium baileyi var. gemima		Desmidium	baileyi	gemima		botanical	
https://id.biodiversity.org.au/name/algae/20091782	variety	Desmidium baileyi var. undulatum (Maskell) Nordst.		Desmidium	baileyi	undulatum	(Maskell) Nordst.	botanical	
https://id.biodiversity.org.au/name/algae/20086374	species	Desmidium bengalicum W.B.Turner		Desmidium	bengalicum		W.B.Turner	botanical	
https://id.biodiversity.org.au/name/algae/20086375	species	Desmidium coarctatum Nordst.		Desmidium	coarctatum		Nordst.	botanical	
